Seconds,Speed (MPH),Steering Angle,Throttle Position,Engine RPM,Lateral Gs,Acceleration Gs
731.093362,16.653,98.9,30,1720,-0.31,0.12
731.193362,16.84,95.8,31,1735,-0.32,0.12
731.211827,16.875,95.2,31,1738,-0.32,0.12
731.293362,17.181,92.7,31,1751,-0.32,0.12
731.393362,17.557,89.5,31,1766,-0.33,0.13
731.493362,17.932,86.4,32,1782,-0.33,0.13
731.508826,17.99,85.9,32,1784,-0.33,0.13
731.593362,18.307,83.3,32,1797,-0.32,0.13
731.609973,18.37,82.8,32,1800,-0.32,0.13
731.693362,18.683,80.2,32,1803,-0.31,0.13
731.744547,18.875,78.6,32,1804,-0.3,0.13
731.793362,19.058,76.6,32,1806,-0.3,0.13
731.893362,19.434,72.6,33,1809,-0.29,0.13
731.993362,19.809,68.6,33,1813,-0.27,0.13
732.009614,19.87,68,33,1813,-0.27,0.13
732.093362,20.185,64.6,33,1816,-0.26,0.13
732.193362,20.56,60.6,33,1819,-0.25,0.13
732.21064,20.625,59.9,33,1820,-0.25,0.13
732.293362,20.883,56.6,34,1822,-0.24,0.12
732.393362,21.196,52.6,34,1826,-0.22,0.12
732.493362,21.508,48.6,34,1829,-0.21,0.12
732.509372,21.558,48,34,1830,-0.21,0.12
732.593362,21.821,44.6,34,1832,-0.2,0.12
732.613278,21.883,43.8,34,1833,-0.19,0.12
732.693362,22.133,40.6,34,1836,-0.18,0.13
732.793362,22.445,36.6,35,1841,-0.16,0.13
732.811464,22.502,35.9,35,1842,-0.16,0.13
732.893362,22.758,33.6,35,1845,-0.15,0.13
732.993362,23.07,30.7,35,1849,-0.13,0.13
733.010489,23.124,30.2,35,1850,-0.13,0.13
733.093362,23.383,27.9,35,1854,-0.12,0.13
733.193362,23.695,25,34,1858,-0.1,0.14
733.210927,23.75,24.5,34,1859,-0.1,0.14
733.293362,24.008,22.2,34,1862,-0.09,0.14
733.393362,24.32,19.3,33,1867,-0.07,0.14
733.493362,24.633,16.4,33,1871,-0.06,0.14
733.511276,24.689,15.9,32,1872,-0.06,0.14
733.593362,24.945,13.6,32,1875,-0.06,0.14
733.61054,24.999,13.1,32,1876,-0.06,0.13
733.693362,25.258,10.7,32,1886,-0.06,0.13
733.793362,25.57,7.9,31,1898,-0.06,0.12
733.810643,25.624,7.4,31,1900,-0.06,0.12
733.893362,25.883,7.1,31,1910,-0.06,0.11
733.993362,26.195,6.6,30,1922,-0.06,0.1
734.011465,26.252,6.6,30,1924,-0.06,0.1
734.093363,26.508,6.2,29,1934,-0.06,0.1
734.193363,26.821,5.8,28,1946,-0.06,0.09
734.210774,26.875,5.7,28,1948,-0.06,0.09
734.293363,27.079,5.4,27,1958,-0.06,0.08
734.393363,27.327,5,25,1970,-0.06,0.07
734.493363,27.574,4.5,24,1982,-0.06,0.06
734.509845,27.615,4.5,24,1984,-0.06,0.06
734.593363,27.821,4.1,23,1994,-0.05,0.06
734.610621,27.864,4,23,1996,-0.05,0.06
734.693363,28.068,3.7,22,1966,-0.05,0.05
734.793363,28.316,3.3,21,1930,-0.04,0.05
734.810983,28.359,3.2,20,1923,-0.04,0.04
734.893363,28.563,3,19,1893,-0.04,0.04
734.993363,28.81,2.7,18,1857,-0.04,0.03
735.01131,28.855,2.7,18,1851,-0.03,0.03
735.093363,29.057,2.5,17,1821,-0.03,0.03
735.193363,29.305,2.2,15,1784,-0.03,0.02
735.221761,29.375,2.2,14,1774,-0.03,0.02
735.293363,29.42,2,13,1748,-0.02,0.02
735.393363,29.483,1.7,11,1712,-0.02,0.01
735.493363,29.546,1.5,9,1675,-0.01,0.01
735.509771,29.556,1.5,9,1670,-0.01,0
735.593363,29.608,1.2,8,1639,-0.02,0
735.610417,29.619,1.2,7,1633,-0.02,0
735.693363,29.671,1,6,1629,-0.02,0
735.793363,29.734,0.7,4,1625,-0.02,-0.01
735.810111,29.745,0.7,4,1624,-0.02,-0.01
735.893363,29.797,0.6,2,1620,-0.02,-0.01
735.993363,29.86,0.6,0,1615,-0.02,-0.02
736.010886,29.871,0.5,0,1615,-0.02,-0.02
736.093363,29.923,0.5,0,1611,-0.03,-0.02
736.193363,29.985,0.4,0,1606,-0.03,-0.03
736.216459,30,0.4,0,1605,-0.03,-0.03
736.293363,29.952,0.3,0,1602,-0.03,-0.03
736.393363,29.889,0.2,0,1597,-0.03,-0.04
736.493363,29.827,0.2,0,1592,-0.03,-0.04
736.514007,29.814,0.1,0,1592,-0.03,-0.04
736.593363,29.764,0.1,0,1588,-0.03,-0.04
736.612944,29.752,0.1,0,1587,-0.03,-0.04
736.693363,29.702,0,0,1578,-0.03,-0.05
736.793363,29.639,-0.1,0,1567,-0.03,-0.05
736.812003,29.628,-0.1,0,1565,-0.03,-0.05
736.893363,29.577,-0.1,0,1556,-0.03,-0.05
736.993363,29.514,-0.1,0,1544,-0.03,-0.05
737.093363,29.452,-0.1,0,1533,-0.03,-0.06
737.193363,29.389,-0.1,0,1522,-0.03,-0.06
737.21655,29.375,-0.1,0,1519,-0.03,-0.06
737.293363,29.183,-0.1,0,1511,-0.03,-0.06
737.393363,28.932,-0.1,0,1500,-0.03,-0.07
737.493363,28.682,-0.1,0,1488,-0.03,-0.07
737.593363,28.432,-0.1,0,1477,-0.03,-0.07
737.612848,28.383,-0.1,0,1475,-0.03,-0.07
737.693363,28.182,-0.1,0,1463,-0.02,-0.07
737.793363,27.931,-0.1,0,1448,-0.02,-0.08
737.813434,27.881,-0.1,0,1445,-0.02,-0.08
737.893363,27.681,-0.1,0,1433,-0.02,-0.08
737.993363,27.431,-0.1,0,1418,-0.02,-0.08
738.093363,27.18,-0.1,0,1403,-0.02,-0.08
738.193363,26.93,-0.1,0,1388,-0.02,-0.09
738.215338,26.875,-0.1,0,1385,-0.02,-0.09
738.293364,26.68,-0.1,0,1374,-0.02,-0.09
738.393364,26.43,0,0,1359,-0.02,-0.09
738.493364,26.179,0,0,1344,-0.02,-0.1
738.593364,25.929,0,0,1329,-0.02,-0.1
738.612378,25.882,0,0,1326,-0.02,-0.1
738.693364,25.679,0,0,1311,-0.02,-0.1
738.793364,25.429,0,0,1293,-0.02,-0.1
738.812957,25.38,0,0,1289,-0.02,-0.1
738.893364,25.179,0.1,0,1275,-0.01,-0.11
738.993364,24.928,0.3,0,1256,-0.01,-0.11
739.093364,24.678,0.5,0,1238,-0.01,-0.11
739.193364,24.428,0.7,0,1220,-0.01,-0.11
739.214587,24.375,0.7,0,1216,-0.01,-0.12
739.293364,24.079,0.9,0,1201,-0.01,-0.12
739.393364,23.704,1,0,1183,-0.01,-0.12
739.493364,23.329,1.2,0,1165,-0.01,-0.12
739.593364,22.954,1.4,0,1146,-0.01,-0.13
739.612457,22.882,1.4,0,1143,-0.01,-0.13
739.693364,22.579,1.6,0,1144,-0.01,-0.13
739.793364,22.204,1.8,0,1146,-0.01,-0.13
739.812727,22.131,1.8,0,1146,-0.01,-0.13
739.893364,21.829,3.9,0,1147,-0.01,-0.13
739.993364,21.454,6.4,0,1149,-0.01,-0.14
740.093364,21.078,9,0,1150,0,-0.14
740.193364,20.703,11.6,0,1152,0,-0.14
740.214216,20.625,12.1,0,1152,0,-0.14
740.293364,20.377,14.2,0,1153,0,-0.14
740.393364,20.063,16.7,0,1155,0,-0.15
740.493364,19.749,19.3,0,1156,0,-0.15
740.593364,19.436,21.9,0,1158,0,-0.15
740.612587,19.375,22.4,0,1158,0,-0.15
740.693364,19.122,24.4,0,1145,0,-0.16
740.793364,18.808,27,0,1130,0,-0.16
740.812347,18.749,27.5,0,1127,0,-0.16
740.893364,18.494,29.8,0,1114,0,-0.16
740.993364,18.181,32.6,0,1098,0,-0.16
741.093364,17.867,35.3,0,1083,0,-0.17
741.193364,17.553,38.1,0,1067,0,-0.17
741.210335,17.5,38.6,0,1065,0,-0.17
741.293364,17.189,40.9,0,1052,0.01,-0.17
741.393364,16.814,43.7,0,1036,0.01,-0.17
741.493364,16.439,46.5,0,1020,0.01,-0.18
741.593364,16.064,49.3,0,1005,0.01,-0.18
741.610729,15.999,49.8,0,1002,0.01,-0.18
741.693364,15.689,52.1,0,991,0.01,-0.18
741.793364,15.314,54.9,0,979,0.01,-0.19
741.811302,15.247,55.4,0,976,0.01,-0.19
741.893364,14.939,55.7,0,966,0.01,-0.19
741.993364,14.564,56,0,953,0.01,-0.19
742.093364,14.189,56.4,0,940,0.01,-0.19
742.193364,13.814,56.7,0,927,0.01,-0.2
742.210529,13.75,56.8,0,925,0.01,-0.2
742.293364,13.337,57.1,0,915,0.01,-0.2
742.393364,12.839,57.4,0,902,0.01,-0.2
742.493365,12.34,57.8,0,889,0.02,-0.2
742.510568,12.255,57.8,0,887,0.02,-0.2
742.593365,11.842,58.1,0,876,0.02,-0.21
742.610736,11.756,58.2,0,874,0.02,-0.21
742.693365,11.344,58.5,1,864,0.02,-0.22
742.793365,10.845,58.8,1,852,0.03,-0.22
742.811089,10.757,58.9,1,850,0.03,-0.22
742.893365,10.347,58.2,1,840,0.03,-0.23
742.993365,9.849,57.3,1,828,0.04,-0.23
743.093365,9.35,56.5,1,816,0.04,-0.24
743.193365,8.852,55.6,1,804,0.05,-0.24
743.213817,8.75,55.4,1,802,0.05,-0.24
743.293365,8.351,54.7,1,792,0.05,-0.25
743.393365,7.85,53.9,1,780,0.05,-0.25
743.493365,7.348,53,1,768,0.06,-0.26
743.510678,7.261,52.8,1,766,0.06,-0.26
743.593365,6.847,52.1,1,756,0.06,-0.25
743.610427,6.761,52,1,754,0.06,-0.25
743.693365,6.345,51.3,1,750,0.06,-0.24
743.793365,5.844,50.4,1,746,0.06,-0.22
743.815055,5.735,50.2,1,745,0.06,-0.22
743.893365,5.342,50.3,1,742,0.06,-0.21
743.993365,4.841,50.5,1,738,0.06,-0.2
744.093365,4.339,50.7,1,733,0.06,-0.19
744.193365,3.838,50.9,1,729,0.06,-0.17
744.210921,3.75,50.9,1,728,0.06,-0.17
744.293365,3.441,51.1,1,725,0.06,-0.16
744.393365,3.065,51.2,1,720,0.06,-0.15
744.493365,2.69,51.4,1,716,0.06,-0.14
744.593365,2.315,51.6,1,712,0.06,-0.12
744.61097,2.249,51.6,1,711,0.06,-0.12
744.693365,1.939,51.8,1,711,0.06,-0.11
744.793365,1.564,52,1,710,0.06,-0.1
744.812032,1.494,52,1,710,0.06,-0.1
744.893365,1.189,52,1,710,0.06,-0.09
744.993365,0.814,52,1,710,0.06,-0.07
745.093365,0.438,51.9,1,710,0.06,-0.06
745.193365,0.063,51.9,1,709,0.06,-0.05
745.210132,0,51.9,1,709,0.06,-0.05
745.293365,0.003,51.9,1,709,0.06,-0.04
745.393365,0.006,51.9,1,709,0.06,-0.02
745.493365,0.01,51.9,1,708,0.06,-0.01
745.509533,0.01,51.9,1,708,0.06,-0.01
745.593365,0.013,51.8,1,708,0.06,-0.01
745.610473,0.014,51.8,1,708,0.06,-0.01
745.693365,0.017,51.8,1,708,0.06,-0.01
745.793365,0.02,51.8,1,708,0.06,-0.01
745.811452,0.021,51.8,1,708,0.06,-0.01
745.893365,0.024,51.8,1,708,0.06,-0.01
745.993365,0.027,51.8,1,708,0.06,-0.01
746.093365,0.031,51.8,1,708,0.06,-0.01
746.193365,0.034,51.8,1,707,0.06,-0.01
746.293365,0.038,51.8,1,707,0.06,-0.01
746.393365,0.041,51.9,1,707,0.06,-0.01
746.493365,0.045,51.9,1,707,0.06,-0.01
746.511864,0.045,51.9,1,707,0.06,-0.01
746.593366,0.048,51.9,1,707,0.06,-0.01
746.61209,0.049,51.9,1,707,0.06,-0.01
746.693366,0.052,51.9,1,707,0.06,-0.01
746.793366,0.055,51.9,1,706,0.06,-0.01
746.812689,0.056,51.9,1,706,0.06,-0.01
746.893366,0.059,51.9,1,706,0.06,0
746.993366,0.062,51.9,1,705,0.06,0
747.093366,0.066,51.9,1,705,0.06,0
747.193366,0.069,51.9,1,704,0.06,0
747.293366,0.073,51.9,1,704,0.06,0
747.393366,0.076,51.9,1,703,0.06,0
747.493366,0.08,51.9,1,703,0.06,0
747.5108,0.08,51.9,1,702,0.06,0
747.593366,0.083,51.9,1,702,0.06,0
747.610552,0.084,51.9,1,702,0.06,0
747.693366,0.087,51.9,1,700,0.06,0
747.793366,0.09,51.9,1,698,0.06,0
747.810771,0.091,51.9,1,697,0.06,0
747.893366,0.094,51.9,1,695,0.06,0
747.993366,0.097,51.9,1,693,0.06,0
748.093366,0.101,51.9,1,690,0.06,0
748.193366,0.104,51.9,1,688,0.06,0
748.293366,0.108,51.9,1,686,0.06,0
748.393366,0.111,52,1,683,0.06,0.01
748.493366,0.115,52,1,681,0.06,0.01
748.510782,0.115,52,1,680,0.06,0.01
748.593366,0.118,52,1,678,0.06,0.01
748.610674,0.119,52,1,678,0.06,0.01
748.693366,0.122,52,1,678,0.06,0.01
748.793366,0.125,52,1,679,0.06,0
748.810551,0.126,52,1,679,0.06,0
748.893366,0.129,52,1,679,0.06,0
748.993366,0.132,52,1,680,0.06,0
749.093366,0.135,52,1,680,0.06,0
749.193366,0.139,52,1,681,0.06,0
749.293366,0.142,52,1,681,0.06,0
749.393366,0.146,52,1,682,0.06,0
749.493366,0.149,52,1,682,0.06,0
749.510937,0.15,52,1,683,0.06,0
749.593366,0.153,52,1,683,0.06,0
749.610373,0.154,52,1,683,0.06,0
749.693366,0.156,52,1,683,0.06,0
749.793366,0.16,52,1,684,0.06,0
749.893366,0.163,52,1,684,0.06,0
749.993366,0.167,52,1,685,0.06,0
750.093366,0.17,52,1,685,0.06,0
750.193366,0.174,52,1,686,0.06,0
750.293366,0.177,52,1,686,0.06,0
750.393366,0.181,52,1,687,0.06,0
750.493366,0.184,52,1,687,0.06,0
750.510991,0.185,52,1,688,0.06,0
750.593366,0.188,52,1,688,0.06,0
750.61051,0.188,52,1,688,0.06,0
750.693366,0.191,52,1,687,0.06,0
750.793367,0.195,52,1,685,0.06,0
750.893367,0.198,52,1,683,0.06,0
750.993367,0.202,52,1,682,0.06,0
751.093367,0.205,52,1,680,0.06,0
751.193367,0.209,52,1,679,0.06,0
751.293367,0.212,52,1,677,0.06,0
751.393367,0.216,52,1,675,0.06,0
751.493367,0.219,52,1,674,0.06,0
751.510875,0.22,52,1,674,0.06,0
751.593367,0.223,52,1,672,0.06,0
751.610465,0.223,52,1,672,0.06,0
751.693367,0.226,52,1,672,0.06,0
751.793367,0.23,52,1,672,0.06,0
751.893367,0.233,52,1,671,0.06,0
751.993367,0.237,52,1,671,0.06,0
752.093367,0.24,52,1,671,0.06,0
752.193367,0.244,52,1,671,0.06,0
752.293367,0.247,52,1,671,0.06,0
752.393367,0.251,52,1,670,0.06,0
752.493367,0.254,52,1,670,0.06,0
752.50984,0.255,52,1,670,0.06,0
752.593367,0.258,52,1,670,0.06,0
752.60986,0.258,52,1,670,0.06,0
752.693367,0.261,52,1,670,0.06,0
752.793367,0.265,52,1,669,0.06,0
752.893367,0.268,52,1,669,0.06,0
752.993367,0.272,52,1,668,0.06,0
753.093367,0.275,52,1,668,0.06,0
753.193367,0.279,52,1,668,0.06,0
753.293367,0.282,52,1,667,0.06,0
753.393367,0.286,52,1,667,0.06,0
753.493367,0.289,52,1,666,0.06,0
753.510772,0.29,52,1,666,0.06,0
753.593367,0.292,51.9,1,666,0.06,0
753.610551,0.293,51.9,1,666,0.06,0
753.693367,0.296,51.9,1,665,0.06,0
753.793367,0.299,51.9,1,664,0.06,0
753.893367,0.303,51.9,1,663,0.06,0
753.993367,0.306,51.9,1,663,0.06,0
754.093367,0.31,51.9,1,662,0.06,0
754.193367,0.313,51.9,1,661,0.06,0
754.293367,0.317,51.9,1,660,0.06,0
754.393367,0.32,51.9,1,659,0.06,0
754.493367,0.324,51.9,1,658,0.06,0
754.514723,0.325,51.9,1,658,0.06,0
754.593367,0.327,51.9,1,657,0.06,0
754.610588,0.328,51.9,1,657,0.06,0
754.693367,0.331,51.9,1,657,0.06,0
754.793367,0.334,51.9,1,656,0.06,0
754.893367,0.338,51.9,1,656,0.06,0
754.993368,0.341,51.9,1,655,0.06,0
755.093368,0.345,51.9,1,655,0.06,0
755.193368,0.348,51.9,1,655,0.06,0
755.293368,0.352,51.9,1,654,0.06,0
755.393368,0.355,51.9,1,654,0.06,0
755.493368,0.359,51.9,1,653,0.06,0
755.510919,0.359,51.9,1,653,0.06,0
755.593368,0.362,51.9,1,653,0.06,0
755.612527,0.363,51.9,1,653,0.06,0
755.693368,0.366,51.9,1,653,0.06,0
755.793368,0.369,51.9,1,654,0.06,0
755.893368,0.373,51.9,1,654,0.06,0
755.993368,0.376,51.9,1,654,0.06,0
756.093368,0.38,51.9,2,654,0.06,0
756.193368,0.383,51.9,2,655,0.06,0
756.293368,0.387,51.9,2,655,0.06,0
756.393368,0.39,51.9,2,655,0.06,0
756.493368,0.394,51.9,2,656,0.06,0
756.512089,0.394,51.9,2,656,0.06,0
756.593368,0.397,51.9,2,656,0.06,0
756.612981,0.398,51.9,2,656,0.06,0
756.693368,0.401,51.9,2,656,0.06,0
756.793368,0.404,51.9,2,657,0.06,0
756.893368,0.408,51.9,2,657,0.06,0
756.993368,0.411,51.9,2,658,0.06,0
757.093368,0.415,51.9,2,658,0.06,0
757.193368,0.418,51.9,2,659,0.06,0
757.293368,0.422,51.9,2,659,0.06,0
757.393368,0.425,51.9,2,660,0.06,0
757.493368,0.429,51.9,2,660,0.06,0
757.51241,0.429,51.9,2,661,0.06,0
757.593368,0.432,51.9,2,661,0.06,0
757.611409,0.433,51.9,2,661,0.06,0
757.693368,0.436,51.9,2,660,0.06,0
757.793368,0.439,51.9,2,660,0.06,0
757.893368,0.443,51.9,2,659,0.06,0
757.993368,0.446,51.9,2,658,0.06,0
758.093368,0.45,51.9,2,658,0.06,0
758.193368,0.453,51.9,2,657,0.06,0
758.293368,0.456,51.9,2,656,0.06,0
758.325803,0.458,51.9,2,656,0.06,0
758.393368,0.46,51.9,2,656,0.06,0
758.493368,0.463,51.9,2,655,0.06,0
758.513049,0.464,51.9,2,655,0.06,0
758.593368,0.467,51.9,2,654,0.06,0
758.613341,0.468,51.9,2,654,0.06,0
758.693368,0.47,51.9,2,653,0.06,0
758.793368,0.474,51.9,2,652,0.06,0
758.893368,0.477,52,2,651,0.05,0
758.993368,0.481,52,2,651,0.05,0
759.093368,0.484,52,2,650,0.05,0
759.193369,0.488,52,2,649,0.05,0
759.293369,0.491,52,2,648,0.05,0
759.393369,0.495,52,2,647,0.05,0
759.41084,0.495,52,2,647,0.05,0
759.493369,0.498,52,2,646,0.05,0
759.510943,0.499,52,2,646,0.05,0
759.593369,0.502,52,2,645,0.05,0
759.611092,0.502,52,2,645,0.05,0
759.693369,0.505,52,2,646,0.05,0
759.793369,0.509,52,2,646,0.05,0
759.893369,0.512,52,2,647,0.05,0
759.993369,0.516,52,2,648,0.05,0
760.093369,0.519,52,2,649,0.05,0
760.193369,0.523,52,2,650,0.05,0
760.293369,0.526,52,2,650,0.05,0
760.393369,0.53,52,2,651,0.05,0
760.493369,0.533,52,2,652,0.05,0.01
760.51334,0.534,52,2,652,0.06,0.01
760.593369,0.537,51.9,2,653,0.05,0
760.611807,0.537,51.9,2,653,0.05,0
760.693369,0.54,51.9,2,653,0.05,0
760.793369,0.544,51.9,2,653,0.05,0
760.893369,0.547,51.9,2,653,0.05,0
760.993369,0.551,51.9,2,653,0.05,0
761.093369,0.554,51.9,2,653,0.05,0
761.193369,0.558,51.9,2,653,0.05,0
761.293369,0.561,51.9,2,653,0.05,0
761.393369,0.565,51.9,2,653,0.05,0
761.493369,0.568,51.9,2,653,0.05,0
761.511499,0.569,51.9,2,653,0.05,0
761.593369,0.572,51.9,2,653,0.05,0.01
761.611009,0.572,51.9,2,653,0.05,0.01
761.693369,0.575,51.9,2,654,0.05,0.01
761.722831,0.576,51.9,2,654,0.05,0.01
761.793369,0.579,52,2,655,0.05,0.02
761.893369,0.582,52.2,2,656,0.05,0.02
761.993369,0.586,52.3,2,656,0.05,0.03
762.093369,0.589,52.5,2,657,0.06,0.04
762.193369,0.593,52.7,2,658,0.06,0.04
762.293369,0.596,52.8,2,659,0.06,0.05
762.393369,0.6,53,2,660,0.06,0.05
762.493369,0.603,53.2,2,661,0.06,0.06
762.510182,0.604,53.2,2,661,0.06,0.06
762.593369,0.607,53.3,2,662,0.06,0.07
762.610618,0.607,53.4,2,662,0.06,0.07
762.680892,0.61,53.5,2,688,0.06,0.07
762.693369,0.61,53.5,2,693,0.06,0.07
762.793369,0.613,53.7,4,730,0.05,0.08
762.811074,0.614,53.7,5,736,0.05,0.08
762.893369,0.617,53.9,7,767,0.05,0.09
762.993369,0.62,54.1,9,804,0.05,0.09
763.093369,0.624,54.3,11,841,0.05,0.1
763.123267,0.625,54.4,11,852,0.05,0.1
763.193369,0.842,54.5,13,878,0.05,0.11
763.293369,1.153,54.7,15,915,0.05,0.11
763.39337,1.463,54.9,17,953,0.05,0.12
763.49337,1.773,55.1,19,990,0.05,0.13
763.510484,1.826,55.2,20,996,0.05,0.13
763.59337,2.083,55.3,22,1027,0.05,0.13
763.610041,2.135,55.4,22,1033,0.05,0.13
763.69337,2.394,55.6,24,1069,0.04,0.13
763.709076,2.442,55.6,24,1076,0.04,0.13
763.79337,2.704,55.8,25,1113,0.04,0.14
763.808487,2.751,55.8,25,1120,0.04,0.14
763.89337,3.014,56.9,25,1157,0.04,0.14
763.99337,3.324,58.2,26,1200,0.04,0.14
764.09337,3.634,59.6,27,1244,0.04,0.15
764.130656,3.75,60,27,1260,0.04,0.15
764.19337,4.023,60.9,27,1288,0.04,0.15
764.29337,4.459,62.2,28,1331,0.04,0.15
764.39337,4.895,63.5,29,1375,0.03,0.16
764.49337,5.331,64.8,29,1419,0.03,0.16
764.508978,5.399,65,30,1425,0.03,0.16
764.59337,5.767,66.1,30,1462,0.03,0.16
764.608621,5.833,66.3,30,1469,0.03,0.17
764.69337,6.202,67.5,31,1529,0.02,0.17
764.708525,6.268,67.7,31,1540,0.02,0.17
764.79337,6.638,68.8,31,1600,0.02,0.18
764.810915,6.715,69,31,1612,0.02,0.18
764.89337,7.074,68.6,32,1670,0.02,0.18
764.99337,7.51,68.2,32,1741,0.01,0.19
765.09337,7.946,67.7,33,1812,0.01,0.19
765.134504,8.125,67.5,33,1841,0.01,0.19
765.19337,8.364,67.3,33,1882,0,0.2
765.29337,8.771,66.8,33,1953,0,0.2
765.39337,9.178,66.4,34,2024,-0.01,0.21
765.49337,9.584,65.9,34,2094,-0.01,0.21
765.510835,9.655,65.8,34,2107,-0.01,0.21
765.59337,9.991,65.5,35,2165,-0.01,0.21
765.610559,10.061,65.4,35,2177,-0.01,0.21
765.69337,10.398,65,35,2167,-0.01,0.21
765.710449,10.467,64.9,35,2165,-0.01,0.21
765.79337,10.804,64.6,35,2155,-0.01,0.21
765.810269,10.873,64.5,35,2152,-0.01,0.21
765.89337,11.211,63.4,35,2142,-0.01,0.21
765.99337,11.618,62,35,2130,-0.01,0.21
766.09337,12.024,60.7,35,2118,-0.01,0.21
766.19337,12.431,59.3,35,2105,-0.01,0.2
766.210314,12.5,59.1,35,2103,-0.01,0.2
766.29337,12.863,58,35,2093,-0.01,0.2
766.39337,13.301,56.6,36,2081,-0.01,0.2
766.49337,13.739,55.3,36,2068,-0.01,0.2
766.511366,13.817,55,36,2066,-0.01,0.2
766.59337,14.176,53.9,36,2056,-0.01,0.19
766.610293,14.25,53.7,36,2054,-0.01,0.19
766.69337,14.614,52.6,36,2097,-0.01,0.19
766.79337,15.051,51.2,36,2148,-0.02,0.18
766.810609,15.127,51,36,2157,-0.02,0.18
766.89337,15.489,50,36,2199,-0.02,0.18
766.99337,15.927,48.8,36,2251,-0.02,0.17
767.063584,16.234,48,36,2287,-0.02,0.17
767.09337,16.364,47.7,36,2302,-0.03,0.16
767.19337,16.802,46.5,37,2353,-0.03,0.16
767.210105,16.875,46.3,37,2362,-0.03,0.16
767.29337,17.187,45.3,37,2404,-0.03,0.15
767.39337,17.562,44.1,38,2456,-0.04,0.14
767.49337,17.937,42.9,38,2507,-0.04,0.14
767.50974,17.998,42.7,38,2515,-0.04,0.14
767.593371,18.312,41.8,39,2558,-0.04,0.14
767.610354,18.376,41.6,39,2567,-0.05,0.15
767.693371,18.687,40.6,39,2527,-0.05,0.15
767.793371,19.062,39.4,39,2479,-0.06,0.16
767.810094,19.124,39.2,40,2471,-0.06,0.16
767.893371,19.437,39.3,40,2431,-0.06,0.17
767.993371,19.812,39.5,40,2383,-0.07,0.17
768.093371,20.187,39.7,41,2335,-0.07,0.18
768.110517,20.251,39.7,41,2327,-0.07,0.18
768.193371,20.561,39.9,41,2287,-0.08,0.19
768.210312,20.625,39.9,41,2279,-0.08,0.19
768.293371,21.04,40.1,41,2239,-0.08,0.2
768.393371,21.54,40.2,42,2191,-0.09,0.2
768.493371,22.04,40.4,42,2143,-0.09,0.21
768.511042,22.128,40.5,42,2134,-0.09,0.21
768.593371,22.54,40.6,42,2095,-0.1,0.21
768.609297,22.619,40.6,42,2087,-0.1,0.21
768.693371,23.04,40.8,42,2116,-0.11,0.2
768.793371,23.54,41,42,2151,-0.11,0.2
768.810128,23.623,41,42,2156,-0.11,0.2
768.893371,24.04,40.1,43,2185,-0.12,0.19
768.993371,24.539,39.1,43,2220,-0.13,0.19
769.093371,25.039,38,43,2254,-0.13,0.18
769.111174,25.128,37.8,43,2260,-0.13,0.18
769.193371,25.539,36.9,43,2289,-0.14,0.18
769.210533,25.625,36.8,42,2295,-0.14,0.18
769.293371,25.884,35.9,42,2323,-0.15,0.17
769.393371,26.196,34.8,41,2358,-0.15,0.17
769.493371,26.509,33.8,41,2393,-0.16,0.16
769.509464,26.559,33.6,41,2398,-0.16,0.16
769.593371,26.821,32.7,40,2427,-0.15,0.16
769.610302,26.874,32.5,40,2433,-0.15,0.16
769.693371,27.134,31.6,40,2410,-0.14,0.15
769.793371,27.446,30.6,39,2381,-0.13,0.15
769.810533,27.5,30.4,39,2376,-0.13,0.15
769.893371,27.759,28.7,38,2353,-0.12,0.15
769.993371,28.071,26.6,38,2325,-0.11,0.15
770.093371,28.384,24.5,37,2297,-0.1,0.14
770.110392,28.437,24.1,37,2292,-0.1,0.14
770.193371,28.696,22.4,35,2268,-0.09,0.14
770.210563,28.75,22,35,2264,-0.09,0.14
770.293371,29.008,20.3,33,2240,-0.08,0.14
770.393371,29.321,18.2,31,2212,-0.07,0.14
770.493371,29.633,16.1,29,2184,-0.06,0.13
770.513672,29.696,15.7,29,2178,-0.05,0.13
770.593371,29.945,14,27,2156,-0.05,0.12
770.612995,30.006,13.6,27,2150,-0.05,0.12
770.693371,30.257,11.9,25,2152,-0.04,0.11
770.793371,30.569,9.8,23,2154,-0.04,0.1
770.813535,30.632,9.4,23,2154,-0.04,0.09
770.893371,30.881,8.7,21,2156,-0.03,0.08
770.993371,31.193,7.9,19,2158,-0.03,0.07
771.093371,31.505,7.1,17,2160,-0.02,0.06
771.129011,31.617,6.8,16,2161,-0.02,0.05
771.193371,31.818,6.3,15,2162,-0.02,0.04
771.211763,31.875,6.1,15,2163,-0.02,0.04
771.293371,31.824,5.4,14,2164,-0.01,0.03
771.393371,31.761,4.6,13,2166,-0.01,0.02
771.493371,31.699,3.8,11,2168,0,0
771.524921,31.679,3.5,11,2169,0,0
771.593371,31.636,2.9,10,2171,0,-0.01
771.660437,31.594,2.4,9,2172,0,-0.01
771.693371,31.574,2.1,9,2154,0,-0.01
771.793372,31.511,1.3,7,2100,-0.01,-0.01
771.893372,31.448,0.5,6,2046,-0.01,-0.02
771.90125,31.443,0.4,6,2041,-0.01,-0.02
771.993372,31.386,0.3,5,1992,-0.01,-0.02
772.093372,31.323,0.1,3,1937,-0.01,-0.03
772.11539,31.309,0.1,3,1925,-0.01,-0.03
